station,system,subsystem,schedule_name,total_pm,on_time,late,avg_days_late,compliance_pct
MKPR,AFC,AFC SWITCH,QUARTERLY,8,0,8,86.0,0.0
MKPR,AFC,AVM,MONTHLY,17,4,13,67.5,23.5
MKPR,AFC,CSM,MONTHLY,16,12,4,-0.5,75.0
MKPR,AFC,EC,HALF YEARLY,6,6,0,-60.0,100.0
MKPR,AFC,EC,QUARTERLY,8,0,8,86.0,0.0
MKPR,AFC,EFO,QUARTERLY,8,6,2,10.0,75.0
MKPR,AFC,EMERGENCY SWITCH,MONTHLY,19,9,10,18.4,47.4
MKPR,AFC,GATE,MONTHLY,167,99,68,-3.0,59.3
MKPR,AFC,RCTM,BI-WEEKLY,27,20,7,4.0,74.1
MKPR,AFC,RCTM,MONTHLY,3,2,1,10.7,66.7
MKPR,AFC,SC,HALF YEARLY,2,2,0,-3.0,100.0
MKPR,AFC,SWING BARRIER,MONTHLY,15,8,7,6.4,53.3
MKPR,AFC,TIM,BI-WEEKLY,8,8,0,1.0,100.0
MKPR,AFC,TOM,QUARTERLY,10,8,2,-10.0,80.0
MKPR,IT,IT ROUTER,QUARTERLY,1,1,0,-46.0,100.0
MKPR,IT,IT SWITCH,QUARTERLY,1,1,0,-46.0,100.0
MKPR,TELECOM,CCTV,HALF YEARLY,65,18,47,27.6,27.7
MKPR,TELECOM,CCTV,MONTHLY,27,2,25,76.2,7.4
MKPR,TELECOM,CCTV,QUARTERLY,350,268,82,-19.4,76.6
MKPR,TELECOM,CLOCK,HALF YEARLY,2,2,0,-3.0,100.0
MKPR,TELECOM,CLOCK,MONTHLY,19,5,14,33.2,26.3
MKPR,TELECOM,CLOCK,QUARTERLY,94,66,28,-19.6,70.2
MKPR,TELECOM,EARTH PIT,QUARTERLY,2,0,2,283.0,0.0
MKPR,TELECOM,EPABX,HALF YEARLY,6,2,4,108.3,33.3
MKPR,TELECOM,EPABX,MONTHLY,8,4,4,179.5,50.0
MKPR,TELECOM,EPABX,QUARTERLY,53,44,9,-47.2,83.0
MKPR,TELECOM,PAS/PIDS,HALF YEARLY,23,20,3,-5.4,87.0
MKPR,TELECOM,PAS/PIDS,MONTHLY,648,301,347,36.3,46.5
MKPR,TELECOM,PAS/PIDS,QUARTERLY,38,20,18,3.4,52.6
MKPR,TELECOM,RADIO,MONTHLY,12,6,6,10.9,50.0
MKPR,TELECOM,RADIO,QUARTERLY,1,0,1,29.0,0.0
MKPR,TELECOM,SDH/MPLS,HALF YEARLY,1,1,0,-6.0,100.0
MKPR,TELECOM,SMPS,HALF YEARLY,6,6,0,-20.3,100.0
MKPR,TELECOM,SMPS,MONTHLY,30,18,12,0.5,60.0
MKPR,TELECOM,TER ROOM,MONTHLY,2,2,0,-25.0,100.0
MKPRD,IT,IT SWITCH,QUARTERLY,1,0,1,30.0,0.0
MKPRD,TELECOM,CCTV,MONTHLY,210,137,73,5.0,65.2
MKPRD,TELECOM,CCTV,QUARTERLY,106,69,37,52.6,65.1
MKPRD,TELECOM,CLOCK,HALF YEARLY,1,1,0,-69.0,100.0
MKPRD,TELECOM,CLOCK,QUARTERLY,15,13,2,-34.4,86.7
MKPRD,TELECOM,EARTH PIT,QUARTERLY,16,12,4,-7.5,75.0
MKPRD,TELECOM,EPABX,HALF YEARLY,2,2,0,-86.0,100.0
MKPRD,TELECOM,EPABX,MONTHLY,3,0,3,64.0,0.0
MKPRD,TELECOM,EPABX,QUARTERLY,44,39,5,-35.0,88.6
MKPRD,TELECOM,PAS/PIDS,MONTHLY,1803,1329,474,12.5,73.7
MKPRD,TELECOM,PAS/PIDS,QUARTERLY,238,95,143,50.4,39.9
MKPRD,TELECOM,RADIO,MONTHLY,85,58,27,1.1,68.2
MKPRD,TELECOM,RADIO,QUARTERLY,2,1,1,-1.0,50.0
MKPRD,TELECOM,SDH/MPLS,HALF YEARLY,1,1,0,-128.0,100.0
MKPRD,TELECOM,SDH/MPLS,QUARTERLY,3,2,1,-10.7,66.7
MKPRD,TELECOM,SMPS,MONTHLY,28,8,20,5.8,28.6
MKPRD,TELECOM,SMPS,YEARLY,4,4,0,-274.0,100.0
MLCD,AFC,AFC ROUTER,QUARTERLY,1,1,0,-90.0,100.0
MLCD,AFC,AFC SWITCH,QUARTERLY,6,2,4,32.0,33.3
MLCD,AFC,AVM,MONTHLY,15,6,9,0.0,40.0
MLCD,AFC,EC,QUARTERLY,3,3,0,-61.3,100.0
MLCD,AFC,EFO,QUARTERLY,3,3,0,-61.0,100.0
MLCD,AFC,EMERGENCY SWITCH,MONTHLY,4,2,2,2.8,50.0
MLCD,AFC,GATE,MONTHLY,116,62,54,3.9,53.4
MLCD,AFC,SWING BARRIER,MONTHLY,4,1,3,2.8,25.0
MLCD,AFC,TVM,BI-WEEKLY,150,78,72,3.6,52.0
MLCD,AFC,TVM,MONTHLY,96,72,24,-2.4,75.0
MLCD,TELECOM,CCTV,QUARTERLY,11,11,0,-55.0,100.0
MLCD,TELECOM,CLOCK,QUARTERLY,12,7,5,76.8,58.3
MLCD,TELECOM,EPABX,HALF YEARLY,1,0,1,169.0,0.0
MLCD,TELECOM,EPABX,MONTHLY,36,16,20,23.3,44.4
MLCD,TELECOM,EPABX,QUARTERLY,4,1,3,31.8,25.0
MLCD,TELECOM,EPABX,YEARLY,1,1,0,-294.0,100.0
MLCD,TELECOM,PAS/PIDS,MONTHLY,2,0,2,12.0,0.0
MLCD,TELECOM,PAS/PIDS,QUARTERLY,31,7,24,147.4,22.6
MLCD,TELECOM,RADIO,MONTHLY,13,5,8,45.8,38.5
MLCD,TELECOM,SMPS,HALF YEARLY,2,0,2,118.0,0.0
MLCD,TELECOM,SMPS,MONTHLY,24,16,8,7.8,66.7
MLCD,TELECOM,UPS,HALF YEARLY,3,3,0,-175.0,100.0
MLCD,TELECOM,UPS,MONTHLY,20,11,9,14.9,55.0
MMJR,AFC,AFC ROUTER,QUARTERLY,3,1,2,63.7,33.3
MMJR,AFC,AFC SWITCH,QUARTERLY,9,3,6,63.7,33.3
MMJR,AFC,AVM,MONTHLY,52,28,24,0.5,53.8
MMJR,AFC,EC,QUARTERLY,12,8,4,-8.3,66.7
MMJR,AFC,EFO,QUARTERLY,12,8,4,-13.2,66.7
MMJR,AFC,EMERGENCY SWITCH,MONTHLY,11,6,5,16.1,54.5
MMJR,AFC,GATE,MONTHLY,153,90,63,-0.3,58.8
MMJR,AFC,RCTM,BI-WEEKLY,29,20,9,2.0,69.0
MMJR,AFC,RCTM,MONTHLY,13,12,1,0.5,92.3
MMJR,AFC,SC,HALF YEARLY,1,1,0,-12.0,100.0
MMJR,AFC,SWING BARRIER,MONTHLY,8,4,4,0.6,50.0
MMJR,AFC,TOM,QUARTERLY,10,6,4,2.2,60.0
MMJR,AFC,TVM,BI-WEEKLY,55,35,20,2.9,63.6
MMJR,AFC,TVM,MONTHLY,30,26,4,1.3,86.7
MMJR,TELECOM,CCTV,HALF YEARLY,117,116,1,-11.8,99.1
MMJR,TELECOM,CCTV,QUARTERLY,318,227,91,-4.7,71.4
MMJR,TELECOM,CLOCK,HALF YEARLY,4,4,0,-43.5,100.0
MMJR,TELECOM,CLOCK,QUARTERLY,90,56,34,9.5,62.2
MMJR,TELECOM,EARTH PIT,QUARTERLY,6,2,4,74.0,33.3
MMJR,TELECOM,EARTH PIT,YEARLY,2,0,2,13.0,0.0
MMJR,TELECOM,EPABX,HALF YEARLY,2,2,0,-21.5,100.0
MMJR,TELECOM,EPABX,MONTHLY,64,36,28,1.6,56.2
MMJR,TELECOM,EPABX,QUARTERLY,5,4,1,-8.8,80.0
MMJR,TELECOM,PAS/PIDS,HALF YEARLY,16,10,6,20.8,62.5
MMJR,TELECOM,PAS/PIDS,QUARTERLY,547,308,239,37.9,56.3
MMJR,TELECOM,PAS/PIDS,YEARLY,1,1,0,-365.0,100.0
MMJR,TELECOM,RADIO,MONTHLY,16,9,7,1.6,56.2
MMJR,TELECOM,SDH/MPLS,HALF YEARLY,1,1,0,-33.0,100.0
MMJR,TELECOM,SDH/MPLS,QUARTERLY,3,3,0,-13.0,100.0
MMJR,TELECOM,SMPS,HALF YEARLY,2,2,0,-10.0,100.0
MMJR,TELECOM,SMPS,MONTHLY,30,14,16,3.7,46.7
MMJR,TELECOM,TER ROOM,MONTHLY,1,1,0,1.0,100.0
MN,AFC,AFC SWITCH,QUARTERLY,13,8,5,15.8,61.5
MN,AFC,AVM,MONTHLY,39,13,26,36.3,33.3
MN,AFC,EC,QUARTERLY,6,4,2,-25.7,66.7
MN,AFC,EFO,QUARTERLY,14,13,1,-17.3,92.9
MN,AFC,GATE,MONTHLY,189,135,54,0.0,71.4
MN,AFC,SWING BARRIER,MONTHLY,4,1,3,186.5,25.0
MN,AFC,TOM,QUARTERLY,2,0,2,149.0,0.0
MN,AFC,TVM,BI-WEEKLY,224,151,73,5.0,67.4
MN,AFC,TVM,MONTHLY,146,114,32,-1.8,78.1
MN,TELECOM,CCTV,QUARTERLY,141,40,101,54.0,28.4
MN,TELECOM,CLOCK,HALF YEARLY,2,0,2,72.0,0.0
MN,TELECOM,CLOCK,QUARTERLY,66,41,25,-14.3,62.1
MN,TELECOM,EPABX,HALF YEARLY,1,0,1,37.0,0.0
MN,TELECOM,EPABX,MONTHLY,56,36,20,4.0,64.3
MN,TELECOM,EPABX,QUARTERLY,11,7,4,-22.2,63.6
MN,TELECOM,EPABX,YEARLY,1,1,0,-58.0,100.0
MN,TELECOM,PAS/PIDS,HALF YEARLY,18,5,13,63.4,27.8
MN,TELECOM,PAS/PIDS,QUARTERLY,1519,862,657,-13.9,56.7
MN,TELECOM,PAS/PIDS,YEARLY,14,13,1,-45.1,92.9
MN,TELECOM,RADIO,HALF YEARLY,2,1,1,-58.0,50.0
MN,TELECOM,RADIO,MONTHLY,18,12,6,-1.9,66.7
MN,TELECOM,SMPS,MONTHLY,35,21,14,-0.9,60.0
MN,TELECOM,TELE SWITCH,HALF YEARLY,2,0,2,65.0,0.0
MN,TELECOM,TELE SWITCH,QUARTERLY,10,6,4,-23.6,60.0
MN,TELECOM,UPS,HALF YEARLY,7,6,1,-132.7,85.7
MN,TELECOM,UPS,MONTHLY,32,18,14,1.9,56.2
MNGM,AFC,AFC ROUTER,YEARLY,1,1,0,-176.0,100.0
MNGM,AFC,AFC SWITCH,QUARTERLY,20,13,7,1.4,65.0
MNGM,AFC,AVM,MONTHLY,62,42,20,0.8,67.7
MNGM,AFC,EC,QUARTERLY,23,17,6,1.8,73.9
MNGM,AFC,EFO,QUARTERLY,14,8,6,-24.3,57.1
MNGM,AFC,EMERGENCY SWITCH,MONTHLY,6,0,6,49.7,0.0
MNGM,AFC,GATE,MONTHLY,137,83,54,0.9,60.6
MNGM,AFC,RCTM,BI-WEEKLY,30,2,28,16.3,6.7
MNGM,AFC,RCTM,MONTHLY,5,0,5,87.8,0.0
MNGM,AFC,SC,HALF YEARLY,2,1,1,-5.0,50.0
MNGM,AFC,SWING BARRIER,MONTHLY,28,18,10,3.9,64.3
MNGM,AFC,TOM,QUARTERLY,16,4,12,10.2,25.0
MNGM,AFC,TVM,BI-WEEKLY,142,10,132,16.5,7.0
MNGM,AFC,TVM,MONTHLY,35,0,35,81.9,0.0
MNGM,TELECOM,CCTV,HALF YEARLY,71,71,0,-87.6,100.0
MNGM,TELECOM,CCTV,QUARTERLY,243,109,134,8.0,44.9
MNGM,TELECOM,CLOCK,HALF YEARLY,1,1,0,-47.0,100.0
MNGM,TELECOM,CLOCK,QUARTERLY,31,12,19,4.7,38.7
MNGM,TELECOM,EPABX,HALF YEARLY,4,4,0,-19.0,100.0
MNGM,TELECOM,EPABX,MONTHLY,68,44,24,-2.9,64.7
MNGM,TELECOM,EPABX,QUARTERLY,12,10,2,-12.4,83.3
MNGM,TELECOM,PAS/PIDS,HALF YEARLY,21,14,7,-18.5,66.7
MNGM,TELECOM,PAS/PIDS,QUARTERLY,487,235,252,-4.1,48.3
MNGM,TELECOM,RADIO,MONTHLY,19,13,6,-4.6,68.4
MNGM,TELECOM,SDH/MPLS,HALF YEARLY,1,1,0,-95.0,100.0
MNGM,TELECOM,SDH/MPLS,QUARTERLY,4,3,1,-18.8,75.0
MNGM,TELECOM,SMPS,HALF YEARLY,4,2,2,-36.5,50.0
MNGM,TELECOM,SMPS,MONTHLY,38,24,14,-2.8,63.2
MNGM,TELECOM,UPS,MONTHLY,35,19,16,5.6,54.3
MNGM,TELECOM,UPS,YEARLY,3,3,0,-118.3,100.0
MPK,AFC,AFC SWITCH,QUARTERLY,6,4,2,3.3,66.7
MPK,AFC,AVM,MONTHLY,44,21,23,0.8,47.7
MPK,AFC,EC,QUARTERLY,6,3,3,4.0,50.0
MPK,AFC,EFO,QUARTERLY,4,2,2,-0.8,50.0
MPK,AFC,EMERGENCY SWITCH,MONTHLY,7,3,4,6.7,42.9
MPK,AFC,GATE,MONTHLY,127,54,73,3.6,42.5
MPK,AFC,SWING BARRIER,MONTHLY,12,4,8,9.1,33.3
MPK,AFC,TOM,QUARTERLY,3,2,1,29.0,66.7
MPK,AFC,TVM,BI-WEEKLY,69,8,61,27.9,11.6
MPK,AFC,TVM,MONTHLY,24,8,16,27.3,33.3
MPK,TELECOM,CCTV,HALF YEARLY,10,10,0,-79.2,100.0
MPK,TELECOM,CCTV,QUARTERLY,66,37,29,13.0,56.1
MPK,TELECOM,CLOCK,HALF YEARLY,2,2,0,-39.0,100.0
MPK,TELECOM,CLOCK,QUARTERLY,37,15,22,24.3,40.5
MPK,TELECOM,EPABX,HALF YEARLY,2,1,1,-40.5,50.0
MPK,TELECOM,EPABX,MONTHLY,48,28,20,3.2,58.3
MPK,TELECOM,EPABX,QUARTERLY,9,9,0,-59.0,100.0
MPK,TELECOM,PAS/PIDS,HALF YEARLY,9,9,0,-23.4,100.0
MPK,TELECOM,PAS/PIDS,QUARTERLY,656,349,307,24.5,53.2
MPK,TELECOM,RADIO,MONTHLY,14,7,7,3.1,50.0
MPK,TELECOM,SMPS,HALF YEARLY,2,2,0,-81.0,100.0
MPK,TELECOM,SMPS,MONTHLY,29,19,10,2.6,65.5
MPK,TELECOM,UPS,MONTHLY,30,21,9,-0.8,70.0
MUDK,AFC,EFO,QUARTERLY,2,0,2,93.0,0.0
MUDK,AFC,EMERGENCY SWITCH,MONTHLY,2,0,2,90.0,0.0
MUDK,AFC,GATE,MONTHLY,37,28,9,1.6,75.7
MUDK,AFC,TOM,QUARTERLY,2,0,2,93.0,0.0
MUDK,AFC,TVM,BI-WEEKLY,4,0,4,65.0,0.0
MUDK,AFC,TVM,MONTHLY,28,20,8,0.4,71.4
MUDK,TELECOM,CCTV,QUARTERLY,102,90,12,-30.4,88.2
MUDK,TELECOM,CLOCK,QUARTERLY,11,11,0,-23.4,100.0
MUDK,TELECOM,EPABX,QUARTERLY,1,0,1,56.0,0.0
MUDK,TELECOM,PAS/PIDS,HALF YEARLY,2,2,0,-66.0,100.0
MUDK,TELECOM,PAS/PIDS,QUARTERLY,223,213,10,-53.0,95.5
MUDK,TELECOM,SMPS,MONTHLY,14,6,8,4.1,42.9
MUDKD,IT,IT SWITCH,HALF YEARLY,8,8,0,-4.0,100.0
MUDKD,IT,IT SWITCH,QUARTERLY,16,10,6,-16.1,62.5
MUDKD,TELECOM,CCTV,QUARTERLY,62,15,47,18.4,24.2
MUDKD,TELECOM,CLOCK,QUARTERLY,27,0,27,30.0,0.0
MUDKD,TELECOM,EARTH PIT,QUARTERLY,4,4,0,0.0,100.0
MUDKD,TELECOM,EPABX,QUARTERLY,2,1,1,1.0,50.0
MUDKD,TELECOM,NETWORKING,QUARTERLY,8,4,4,7.0,50.0
MUDKD,TELECOM,PAS/PIDS,HALF YEARLY,17,17,0,-3.0,100.0
MUDKD,TELECOM,PAS/PIDS,MONTHLY,14,12,2,1.6,85.7
MUDKD,TELECOM,PAS/PIDS,QUARTERLY,171,40,131,17.3,23.4
MUDKD,TELECOM,PEST CONTROL,MONTHLY,6,6,0,0.0,100.0
MUDKD,TELECOM,RADIO,HALF YEARLY,79,79,0,-168.0,100.0
MUDKD,TELECOM,RADIO,MONTHLY,12,10,2,1.6,83.3
MUDKD,TELECOM,RADIO,QUARTERLY,2,2,0,-1.5,100.0
MUDKD,TELECOM,SDH/MPLS,QUARTERLY,2,1,1,7.0,50.0
MUDKD,TELECOM,SMPS,MONTHLY,14,10,4,1.0,71.4
MUDKD,TELECOM,TER ROOM,MONTHLY,1,1,0,-13.0,100.0
MUPR,AFC,AFC ROUTER,QUARTERLY,1,0,1,21.0,0.0
MUPR,AFC,AFC SWITCH,QUARTERLY,7,6,1,-26.6,85.7
MUPR,AFC,AVM,MONTHLY,19,12,7,8.9,63.2
MUPR,AFC,EC,QUARTERLY,4,0,4,21.0,0.0
MUPR,AFC,EFO,QUARTERLY,4,2,2,94.0,50.0
MUPR,AFC,EMERGENCY SWITCH,MONTHLY,4,0,4,72.5,0.0
MUPR,AFC,GATE,MONTHLY,152,80,72,5.4,52.6
MUPR,AFC,RCTM,BI-WEEKLY,15,4,11,15.0,26.7
MUPR,AFC,RCTM,MONTHLY,13,9,4,7.5,69.2
MUPR,AFC,SC,HALF YEARLY,1,0,1,110.0,0.0
MUPR,AFC,SWING BARRIER,MONTHLY,4,1,3,20.8,25.0
MUPR,AFC,TOM,QUARTERLY,12,8,4,-28.7,66.7
MUPR,AFC,TVM,BI-WEEKLY,96,24,72,13.2,25.0
MUPR,AFC,TVM,MONTHLY,80,62,18,6.4,77.5
MUPR,TELECOM,CCTV,HALF YEARLY,67,0,67,51.0,0.0
MUPR,TELECOM,CCTV,QUARTERLY,342,254,88,-16.3,74.3
MUPR,TELECOM,CLOCK,HALF YEARLY,1,1,0,-152.0,100.0
MUPR,TELECOM,CLOCK,QUARTERLY,56,24,32,0.3,42.9
MUPR,TELECOM,EARTH PIT,QUARTERLY,4,4,0,-41.0,100.0
MUPR,TELECOM,EPABX,MONTHLY,30,7,23,61.9,23.3
MUPR,TELECOM,EPABX,QUARTERLY,25,6,19,6.4,24.0
MUPR,TELECOM,PAS/PIDS,MONTHLY,892,330,562,31.2,37.0
MUPR,TELECOM,PAS/PIDS,QUARTERLY,323,227,96,-14.1,70.3
MUPR,TELECOM,RADIO,MONTHLY,11,8,3,6.7,72.7
MUPR,TELECOM,SDH/MPLS,HALF YEARLY,1,1,0,-102.0,100.0
MUPR,TELECOM,SDH/MPLS,QUARTERLY,4,3,1,-40.5,75.0
MUPR,TELECOM,SMPS,HALF YEARLY,4,2,2,13.5,50.0
MUPR,TELECOM,SMPS,MONTHLY,62,52,10,-15.1,83.9
MVNR,AFC,AFC SWITCH,QUARTERLY,1,0,1,124.0,0.0
MVNR,AFC,AVM,MONTHLY,21,0,21,84.7,0.0
MVNR,AFC,EFO,QUARTERLY,7,2,5,16.3,28.6
MVNR,AFC,GATE,MONTHLY,185,81,104,11.3,43.8
MVNR,AFC,TOM,QUARTERLY,9,3,6,33.3,33.3
MVNR,AFC,TVM,MONTHLY,54,24,30,12.7,44.4
MVNR,TELECOM,CCTV,QUARTERLY,24,24,0,-42.0,100.0
MVNR,TELECOM,EPABX,MONTHLY,30,6,24,31.3,20.0
MVNR,TELECOM,EPABX,QUARTERLY,3,3,0,-74.0,100.0
MVNR,TELECOM,PAS/PIDS,MONTHLY,14,4,10,35.7,28.6
MVNR,TELECOM,PAS/PIDS,QUARTERLY,50,0,50,107.0,0.0
MVNR,TELECOM,RADIO,MONTHLY,6,1,5,27.3,16.7
MVNR,TELECOM,SMPS,MONTHLY,25,13,12,4.6,52.0
MVNR,TELECOM,UPS,MONTHLY,9,2,7,38.2,22.2
MVPE,AFC,AFC SWITCH,QUARTERLY,7,4,3,27.7,57.1
MVPE,AFC,AVM,MONTHLY,12,8,4,49.0,66.7
MVPE,AFC,EC,HALF YEARLY,2,2,0,-40.0,100.0
MVPE,AFC,EC,QUARTERLY,2,0,2,142.0,0.0
MVPE,AFC,EFO,QUARTERLY,5,0,5,95.2,0.0
MVPE,AFC,EMERGENCY SWITCH,MONTHLY,3,2,1,57.3,66.7
MVPE,AFC,GATE,MONTHLY,180,107,73,0.8,59.4
MVPE,AFC,SWING BARRIER,MONTHLY,2,0,2,207.0,0.0
MVPE,AFC,TOM,QUARTERLY,2,2,0,-12.5,100.0
MVPE,AFC,TVM,BI-WEEKLY,46,21,25,28.8,45.7
MVPE,AFC,TVM,MONTHLY,45,20,25,18.0,44.4
MVPE,TELECOM,CCTV,QUARTERLY,172,52,120,13.2,30.2
MVPE,TELECOM,CLOCK,HALF YEARLY,3,2,1,59.3,66.7
MVPE,TELECOM,CLOCK,QUARTERLY,40,15,25,34.8,37.5
MVPE,TELECOM,EARTH PIT,QUARTERLY,4,0,4,95.5,0.0
MVPE,TELECOM,EPABX,HALF YEARLY,1,1,0,-180.0,100.0
MVPE,TELECOM,EPABX,MONTHLY,64,39,25,5.3,60.9
MVPE,TELECOM,EPABX,QUARTERLY,6,5,1,-17.2,83.3
MVPE,TELECOM,PAS/PIDS,HALF YEARLY,15,4,11,88.7,26.7
MVPE,TELECOM,PAS/PIDS,MONTHLY,34,1,33,137.6,2.9
MVPE,TELECOM,PAS/PIDS,QUARTERLY,364,141,223,52.4,38.7
MVPE,TELECOM,RADIO,MONTHLY,12,6,6,10.3,50.0
MVPE,TELECOM,SMPS,MONTHLY,10,1,9,57.8,10.0
MVPE,TELECOM,TELE ROUTER,QUARTERLY,2,0,2,271.0,0.0
MVPE,TELECOM,TELE SWITCH,QUARTERLY,2,0,2,264.0,0.0
MVPE,TELECOM,TER ROOM,MONTHLY,1,1,0,-9.0,100.0
MVPE,TELECOM,UPS,MONTHLY,8,0,8,79.8,0.0
MVPI3,AFC,AFC ROUTER,QUARTERLY,1,0,1,98.0,0.0
MVPI3,AFC,AFC ROUTER,YEARLY,1,1,0,-353.0,100.0
MVPI3,AFC,AFC SWITCH,QUARTERLY,8,5,3,-9.8,62.5
MVPI3,AFC,AFC SWITCH,YEARLY,3,3,0,-353.0,100.0
MVPI3,AFC,AVM,MONTHLY,25,4,21,47.6,16.0
MVPI3,AFC,EC,QUARTERLY,6,0,6,102.5,0.0
MVPI3,AFC,EFO,QUARTERLY,14,11,3,-34.1,78.6
MVPI3,AFC,EMERGENCY SWITCH,MONTHLY,3,0,3,129.0,0.0
MVPI3,AFC,GATE,MONTHLY,213,150,63,1.1,70.4
MVPI3,AFC,SC,HALF YEARLY,1,0,1,135.0,0.0
MVPI3,AFC,SWING BARRIER,MONTHLY,2,0,2,231.0,0.0
MVPI3,AFC,TVM,BI-WEEKLY,128,64,64,6.6,50.0
MVPI3,AFC,TVM,MONTHLY,88,32,56,9.2,36.4
MVPI3,TELECOM,CCTV,QUARTERLY,178,61,117,49.5,34.3
MVPI3,TELECOM,CLOCK,HALF YEARLY,1,0,1,11.0,0.0
MVPI3,TELECOM,CLOCK,QUARTERLY,83,37,46,20.2,44.6
MVPI3,TELECOM,EARTH PIT,QUARTERLY,6,0,6,48.3,0.0
MVPI3,TELECOM,EPABX,HALF YEARLY,1,1,0,-154.0,100.0
MVPI3,TELECOM,EPABX,MONTHLY,32,12,20,26.2,37.5
MVPI3,TELECOM,EPABX,QUARTERLY,31,2,29,142.2,6.5
MVPI3,TELECOM,PAS/PIDS,MONTHLY,6,0,6,103.8,0.0
MVPI3,TELECOM,PAS/PIDS,QUARTERLY,615,353,262,1.0,57.4
MVPI3,TELECOM,PAS/PIDS,YEARLY,12,12,0,-344.9,100.0
MVPI3,TELECOM,RADIO,MONTHLY,14,9,5,3.3,64.3
MVPI3,TELECOM,SMPS,MONTHLY,16,8,8,30.1,50.0
MVPI3,TELECOM,TELE ROUTER,QUARTERLY,2,0,2,59.0,0.0
MVPI3,TELECOM,TELE SWITCH,QUARTERLY,6,2,4,34.3,33.3
MVPI3,TELECOM,UPS,HALF YEARLY,3,2,1,-115.0,66.7
MVPI3,TELECOM,UPS,MONTHLY,20,8,12,18.5,40.0
MVPI3,TELECOM,UPS,YEARLY,3,3,0,-234.0,100.0
MVPI7,AFC,AFC ROUTER,QUARTERLY,1,0,1,55.0,0.0
MVPI7,AFC,AFC SWITCH,QUARTERLY,15,5,10,50.7,33.3
MVPI7,AFC,AFC SWITCH,YEARLY,5,5,0,-363.0,100.0
MVPI7,AFC,AVM,MONTHLY,24,6,18,72.2,25.0
MVPI7,AFC,EC,QUARTERLY,5,0,5,227.2,0.0
MVPI7,AFC,EFO,QUARTERLY,3,0,3,276.7,0.0
MVPI7,AFC,EMERGENCY SWITCH,MONTHLY,15,6,9,11.0,40.0
MVPI7,AFC,GATE,MONTHLY,108,84,24,4.2,77.8
MVPI7,AFC,RCTM,BI-WEEKLY,17,9,8,13.7,52.9
MVPI7,AFC,RCTM,MONTHLY,9,6,3,20.8,66.7
MVPI7,AFC,SWING BARRIER,MONTHLY,4,0,4,60.0,0.0
MVPI7,AFC,TOM,QUARTERLY,9,5,4,-5.6,55.6
MVPI7,AFC,TVM,BI-WEEKLY,32,12,20,15.4,37.5
MVPI7,AFC,TVM,MONTHLY,20,14,6,15.7,70.0
MVPI7,TELECOM,CCTV,HALF YEARLY,109,108,1,-57.8,99.1
MVPI7,TELECOM,CCTV,QUARTERLY,691,657,34,-47.0,95.1
MVPI7,TELECOM,CLOCK,HALF YEARLY,4,4,0,-96.5,100.0
MVPI7,TELECOM,CLOCK,QUARTERLY,146,136,10,-52.0,93.2
MVPI7,TELECOM,EARTH PIT,QUARTERLY,12,8,4,-15.2,66.7
MVPI7,TELECOM,EPABX,HALF YEARLY,8,8,0,-101.5,100.0
MVPI7,TELECOM,EPABX,MONTHLY,101,59,42,26.0,58.4
MVPI7,TELECOM,EPABX,QUARTERLY,24,18,6,-33.6,75.0
MVPI7,TELECOM,PAS/PIDS,HALF YEARLY,37,33,4,-87.4,89.2
MVPI7,TELECOM,PAS/PIDS,MONTHLY,606,172,434,44.6,28.4
MVPI7,TELECOM,PAS/PIDS,QUARTERLY,550,429,121,-28.0,78.0
MVPI7,TELECOM,PAS/PIDS,YEARLY,1,1,0,-365.0,100.0
MVPI7,TELECOM,RADIO,HALF YEARLY,4,2,2,-5.5,50.0
MVPI7,TELECOM,RADIO,MONTHLY,13,8,5,7.3,61.5
MVPI7,TELECOM,SDH/MPLS,QUARTERLY,1,0,1,144.0,0.0
MVPI7,TELECOM,SMPS,HALF YEARLY,2,2,0,-20.0,100.0
MVPI7,TELECOM,SMPS,MONTHLY,47,37,10,-10.0,78.7
MVPI7,TELECOM,SMPS,YEARLY,2,2,0,-287.0,100.0
MVPI7,TELECOM,UPS,MONTHLY,11,3,8,45.0,27.3
MVPO,AFC,AFC SWITCH,QUARTERLY,12,9,3,12.0,75.0
MVPO,AFC,AVM,MONTHLY,9,5,4,16.9,55.6
MVPO,AFC,EC,QUARTERLY,4,2,2,-13.0,50.0
MVPO,AFC,EFO,QUARTERLY,6,5,1,-21.8,83.3
MVPO,AFC,EMERGENCY SWITCH,MONTHLY,4,1,3,33.2,25.0
MVPO,AFC,GATE,MONTHLY,136,88,48,-2.5,64.7
MVPO,AFC,RCTM,BI-WEEKLY,17,9,8,12.8,52.9
MVPO,AFC,RCTM,MONTHLY,7,6,1,21.0,85.7
MVPO,AFC,SCVM,BI-WEEKLY,14,7,7,18.6,50.0
MVPO,AFC,SCVM,MONTHLY,8,6,2,14.6,75.0
MVPO,AFC,SWING BARRIER,MONTHLY,4,2,2,22.8,50.0
MVPO,AFC,TOM,QUARTERLY,13,11,2,-27.1,84.6
MVPO,AFC,TVM,BI-WEEKLY,48,24,24,14.5,50.0
MVPO,AFC,TVM,MONTHLY,27,21,6,22.3,77.8
MVPO,TELECOM,CCTV,HALF YEARLY,29,29,0,-72.0,100.0
